2013-10-17 10:27:33,951 ==========[RoboCup Junior Soccer Simulator]==========

2013-10-17 10:27:47,565 [FRAME] 383
2013-10-17 10:27:47,599 [FRAME] 384
2013-10-17 10:27:47,631 [FRAME] 385
2013-10-17 10:27:47,664 [FRAME] 386
2013-10-17 10:27:47,697 [FRAME] 387
2013-10-17 10:27:47,730 [FRAME] 388
2013-10-17 10:27:47,763 [FRAME] 389
2013-10-17 10:27:47,796 [FRAME] 390
2013-10-17 10:27:47,829 [FRAME] 391
2013-10-17 10:27:47,862 [FRAME] 392
2013-10-17 10:27:47,895 [FRAME] 393
2013-10-17 10:27:47,928 [FRAME] 394
2013-10-17 10:27:47,961 [FRAME] 395
2013-10-17 10:27:47,994 [FRAME] 396
2013-10-17 10:27:48,028 [FRAME] 397
2013-10-17 10:27:48,061 [FRAME] 398
2013-10-17 10:27:48,094 [FRAME] 399
2013-10-17 10:27:48,127 [FRAME] 400
2013-10-17 10:27:48,160 [FRAME] 401
2013-10-17 10:27:48,193 [FRAME] 402
2013-10-17 10:27:48,226 [FRAME] 403
2013-10-17 10:27:48,259 [FRAME] 404
2013-10-17 10:27:48,290 [FRAME] 405
2013-10-17 10:27:48,325 [FRAME] 406
2013-10-17 10:27:48,358 [FRAME] 407
2013-10-17 10:27:48,391 [FRAME] 408
2013-10-17 10:27:48,424 [FRAME] 409
2013-10-17 10:27:48,457 [FRAME] 410
2013-10-17 10:27:48,490 [FRAME] 411
2013-10-17 10:27:48,523 [FRAME] 412
2013-10-17 10:27:48,556 [FRAME] 413
2013-10-17 10:27:48,589 [FRAME] 414
2013-10-17 10:27:48,622 [FRAME] 415
2013-10-17 10:27:48,655 [FRAME] 416
2013-10-17 10:27:48,688 [FRAME] 417
2013-10-17 10:27:48,721 [FRAME] 418
2013-10-17 10:27:48,755 [FRAME] 419
2013-10-17 10:27:48,788 [FRAME] 420
2013-10-17 10:27:48,821 [FRAME] 421
2013-10-17 10:27:48,854 [FRAME] 422
2013-10-17 10:27:48,885 [FRAME] 423
2013-10-17 10:27:48,918 [FRAME] 424
2013-10-17 10:27:48,951 [FRAME] 425
2013-10-17 10:27:48,984 [FRAME] 426
2013-10-17 10:27:49,017 [FRAME] 427
2013-10-17 10:27:49,051 [FRAME] 428
2013-10-17 10:27:49,085 [FRAME] 429
2013-10-17 10:27:49,117 [FRAME] 430
2013-10-17 10:27:49,150 [FRAME] 431
2013-10-17 10:27:49,183 [FRAME] 432
2013-10-17 10:27:49,216 [FRAME] 433
2013-10-17 10:27:49,249 [FRAME] 434
2013-10-17 10:27:49,282 [FRAME] 435
2013-10-17 10:27:49,315 [FRAME] 436
2013-10-17 10:27:49,348 [FRAME] 437
2013-10-17 10:27:49,381 [FRAME] 438
2013-10-17 10:27:49,414 [FRAME] 439
2013-10-17 10:27:49,447 [FRAME] 440
2013-10-17 10:27:49,480 [FRAME] 441
2013-10-17 10:27:49,513 [FRAME] 442
2013-10-17 10:27:49,546 [FRAME] 443
2013-10-17 10:27:49,578 [FRAME] 444
2013-10-17 10:27:49,612 [FRAME] 445
2013-10-17 10:27:49,645 [FRAME] 446
2013-10-17 10:27:49,678 [FRAME] 447
2013-10-17 10:27:49,711 [FRAME] 448
2013-10-17 10:27:49,744 [FRAME] 449
2013-10-17 10:27:49,778 [FRAME] 450
2013-10-17 10:27:49,811 [FRAME] 451
2013-10-17 10:27:49,844 [FRAME] 452
2013-10-17 10:27:49,877 [FRAME] 453
2013-10-17 10:27:49,910 [FRAME] 454
2013-10-17 10:27:49,943 [FRAME] 455
2013-10-17 10:27:49,976 [FRAME] 456
2013-10-17 10:27:50,009 [FRAME] 457
2013-10-17 10:27:50,042 [FRAME] 458
2013-10-17 10:27:50,075 [FRAME] 459
